MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.10526315789473684,0.05203372900648099,0.5,0.5555555555555556,0.9776119402985075,0.9776119402985075,0.16052445074415309,0.0,0.05736301369863014,0.1702127659574468,0.2216538789428815,0.0,0.0,0.18433179723502305,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.35714285714285715,0.0,0.25,0.27080394922425954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9990049751243781,0.171523178807947
0.3157894736842105,0.05539733791725708,0.9,0.5555555555555556,0.9975124378109452,0.9980099502487563,0.17682494684620836,0.0,0.07577054794520548,0.19230769230769232,0.25191815856777494,0.5530266343825666,0.0,0.4119106699751861,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,0.7857142857142857,0.6666666666666666,0.75,0.5190409026798307,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9980099502487563,0.45695364238410596
0.10526315789473684,0.06024762479964691,0.5,0.6666666666666666,0.9761194029850746,0.9761194029850746,0.13058114812189936,0.0,0.07491438356164383,0.14926350245499181,0.19437340153452684,0.0,0.0,0.16164480680609714,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.2857142857142857,0.0,0.25,0.24823695345557123,0.1633605600933489,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.75,0.9990049751243781,0.19072847682119207
0.10526315789473684,0.049487792980092454,0.7,0.5555555555555556,0.9980099502487563,0.9985074626865672,0.0,0.0,0.639554794520548,0.24451718494271685,0.31841432225063937,0.0,0.0,0.2647997164126196,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5923836389280677,0.1866977829638273,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9985074626865672,0.3701986754966887
0.10526315789473684,0.05073288578131896,0.6,0.5555555555555556,0.9751243781094527,0.9751243781094527,0.12987243090007086,0.0,0.2226027397260274,0.20507364975450082,0.26705029838022165,0.0,0.0,0.22208436724565755,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.25,0.24823695345557123,0.0,0.38939670932358317,0.3188405797101449,0.0,0.0,0.0,0.0,0.4166666666666667,0.9990049751243781,0.20794701986754968
0.23684210526315788,0.028432716207112824,0.7,0.8888888888888888,0.9597014925373134,0.9955223880597015,0.0,0.0,0.3561643835616438,0.13617021276595745,0.18201193520886616,0.0,0.0,0.1513647642679901,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.35714285714285715,0.0,0.5,0.40620592383638926,0.056009334889148193,0.20475319926873858,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9985074626865672,0.17483443708609273
0.10526315789473684,0.052224209621594,0.6,0.7777777777777778,0.9800995024875622,0.9800995024875622,0.10240963855421686,0.0,0.18236301369863014,0.16432078559738134,0.21398124467178176,0.0,0.0,0.17795108117688763,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.5,0.3385049365303244,0.0,0.0,0.0,0.0,0.0,0.0,0.04516129032258064,0.25,1.0,0.19735099337748344
0.47368421052631576,0.05013356872401217,0.4,0.5555555555555556,0.9786069651741294,0.9786069651741294,0.0,0.0,0.0,0.0,0.27621483375959077,0.0,0.0,0.22970577809287487,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.42857142857142855,0.0,0.5,0.3638928067700987,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.8333333333333334,0.9980099502487563,0.11920529801324503
0.10526315789473684,0.06362517131640688,0.5,0.5555555555555556,0.9970149253731343,0.9970149253731343,0.1144578313253012,0.0,0.20034246575342465,0.1823240589198036,0.23742540494458653,0.0,0.0,0.19744771357674584,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.42857142857142855,0.0,0.5,0.40620592383638926,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,0.5,0.9990049751243781,0.21059602649006623
0.10526315789473684,0.035122767079374666,0.5,0.6666666666666666,0.9741293532338309,0.9776119402985075,0.0892983699503898,0.0,0.2247431506849315,0.16841243862520458,0.28537936913895995,0.0,0.0,0.23732718894009217,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.0,0.25,0.2073342736248237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.9995024875621891,0.18410596026490067
0.3157894736842105,0.06604102302027921,0.8,0.5555555555555556,0.9975124378109452,0.9980099502487563,0.0,0.0,0.4957191780821918,0.1895253682487725,0.24680306905370844,0.5898305084745763,0.0,0.4211272598369373,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.75,0.6015514809590973,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9980099502487563,0.4308609271523179
0.23684210526315788,0.03460707565797115,0.7,0.7777777777777778,0.9601990049751243,0.9701492537313433,0.0,0.0,0.2726883561643836,0.10425531914893617,0.2361466325660699,0.0,0.0,0.19638426090038993,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.19746121297602257,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.5,0.9985074626865672,0.18463576158940398
0.10526315789473684,0.04526005249831587,0.8,0.5555555555555556,0.9960199004975124,0.9960199004975124,0.0,0.0,0.7607020547945206,0.29083469721767596,0.3825660699062234,0.0,0.0,0.3181495923431407,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3765867418899859,0.19953325554259044,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,0.75,0.9990049751243781,0.304635761589404
0.631578947368421,0.0196241492253014,0.5,0.7777777777777778,0.9830845771144279,0.9830845771144279,0.148830616583983,0.0,0.08561643835616438,0.1702127659574468,0.2259164535379369,0.0,0.0,0.18787663948954272,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.4033850493653032,0.11668611435239207,0.20109689213893966,0.0,0.0,0.0,0.0,0.0,0.5,0.9985074626865672,0.17205298013245032
0.10526315789473684,0.03830983298102163,0.5,0.8888888888888888,0.9791044776119403,0.9955223880597015,0.03330970942593905,0.4531886024423338,0.08732876712328767,0.1734860883797054,0.2259164535379369,0.0,0.0,0.18787663948954272,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.19040902679830748,0.47374562427071176,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.0,0.20397350993377483
0.10526315789473684,0.06611071105019861,0.8,0.5555555555555556,0.9985074626865672,0.9985074626865672,0.0,0.0,0.6703767123287672,0.2563011456628478,0.3410059676044331,0.0,0.0,0.28358738036157394,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.6276445698166432,0.0,0.10237659963436929,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9995024875621891,0.3394701986754967
0.10526315789473684,0.033450254361309203,0.5,0.7777777777777778,0.9706467661691542,0.9950248756218906,0.04145995747696669,0.32971506105834464,0.07705479452054795,0.14729950900163666,0.1918158567774936,0.0,0.0,0.15951790145338532,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.35714285714285715,0.0,0.5,0.40620592383638926,0.2590431738623104,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.0,0.1785430463576159
0.10526315789473684,0.05332528049432043,0.8,0.5555555555555556,0.9985074626865672,0.9990049751243781,0.21580439404677534,0.0,0.20804794520547945,0.27888707037643207,0.3631713554987212,0.0,0.0,0.3020205600850762,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5444287729196051,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.0,0.4052980132450331
0.10526315789473684,0.07582522242096217,0.5,0.6666666666666666,0.9736318407960199,0.9935323383084577,0.22625797306874557,0.0,0.08861301369863013,0.24288052373158756,0.3410059676044331,0.0,0.0,0.28358738036157394,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.25,0.22496473906911144,0.33605600933488916,0.4716636197440585,0.0,0.0,0.0,0.0,0.0,1.0,0.9980099502487563,0.27483443708609273
0.15789473684210525,0.029380473414016586,0.4,0.6666666666666666,0.9587064676616915,0.9701492537313433,0.0,0.0,0.2226027397260274,0.0851063829787234,0.11082693947144075,0.0,0.0,0.09216589861751152,0.0,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.2857142857142857,0.0,0.25,0.1692524682651622,0.057176196032672114,0.0,0.15760869565217392,0.0,0.0,0.0,0.0,0.4166666666666667,0.9990049751243781,0.09072847682119205
0.3684210526315789,0.039489883620990034,0.4,0.4444444444444444,0.9552238805970149,0.9701492537313433,0.0,0.0,0.2778253424657534,0.10621931260229132,0.13832054560954818,0.32348668280871673,0.0,0.2334278624601205,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.0,0.25,0.1763046544428773,0.0,0.09872029250457039,0.3115942028985507,0.0,0.0,0.0,0.0,0.5833333333333334,0.9990049751243781,0.052980132450331126
0.10526315789473684,0.03969430184208692,0.5,0.6666666666666666,0.9781094527363184,0.9980099502487563,0.0,0.0,0.5256849315068494,0.20098199672667758,0.2617220801364024,0.0,0.0,0.217653314427508,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.42857142857142855,0.0,0.25,0.191114245416079,0.0,0.11882998171846434,0.0,0.0,0.0,0.0,0.0,0.5,0.9990049751243781,0.19781456953642385
0.10526315789473684,0.05133220283862575,0.8,0.5555555555555556,0.9985074626865672,0.9985074626865672,0.0,0.0,0.5282534246575342,0.20196399345335517,0.263000852514919,0.0,0.0,0.21871676710386387,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.0,0.5,0.34132581100141046,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.9990049751243781,0.23827814569536424
0.10526315789473684,0.04902320611396316,0.5,0.5555555555555556,0.9746268656716418,0.9746268656716418,0.18036853295535082,0.0,0.16267123287671234,0.22880523731587563,0.36231884057971014,0.0,0.0,0.30131159163417226,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.3152327221438646,0.0,0.06946983546617916,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.21920529801324504
0.631578947368421,0.03397523752003531,0.9,0.5555555555555556,0.9975124378109452,0.9975124378109452,0.20428773919206236,0.0,0.17465753424657535,0.25548281505728315,0.332693947144075,0.0,0.0,0.27667493796526055,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.3921015514809591,0.23687281213535588,0.08592321755027423,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9985074626865672,0.3675496688741722
0.3157894736842105,0.06233826569722874,0.8,0.5555555555555556,0.9970149253731343,0.9975124378109452,0.0,0.0,0.4781678082191781,0.1828150572831424,0.2412617220801364,0.639225181598063,0.0,0.434597660404112,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.75,0.48730606488011285,0.13185530921820304,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.75,0.9980099502487563,0.40927152317880794
0.10526315789473684,0.05044948779298009,0.5,0.5555555555555556,0.9920398009950249,0.9925373134328358,0.0,0.0,0.4696061643835616,0.1795417348608838,0.23380221653878944,0.0,0.0,0.1944345976604041,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.42857142857142855,0.0,0.5,0.47390691114245415,0.4574095682613769,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,0.5,0.9995024875621891,0.19205298013245034
0.10526315789473684,0.03963855141815141,0.5,0.6666666666666666,0.972139303482587,0.9900497512437811,0.21491849751948972,0.0,0.03595890410958904,0.21227495908346972,0.27642796248934354,0.0,0.0,0.22988302020560086,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.5,0.3511988716502116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9995024875621891,0.20264900662251656
0.10526315789473684,0.036804571534762714,0.5,0.7777777777777778,0.9716417910447761,0.9985074626865672,0.12951807228915663,0.0,0.13955479452054795,0.17299509001636662,0.2252770673486786,0.0,0.0,0.18734491315136476,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.35714285714285715,0.0,0.25,0.17348377997179126,0.0,0.09506398537477148,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.14437086092715232
0.47368421052631576,0.02806104671420939,0.4,0.5555555555555556,0.972636815920398,0.972636815920398,0.0,0.0,0.0,0.0,0.24552429667519182,0.0,0.0,0.20418291386033321,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9990049751243781,0.10860927152317881
0.10526315789473684,0.04022393086947432,0.6,0.5555555555555556,0.9776119402985075,0.9776119402985075,0.11392629340892983,0.0,0.19049657534246575,0.17806873977086743,0.28218243819266836,0.0,0.0,0.2346685572492024,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.31029619181946405,0.0,0.2522851919561243,0.0,0.0,0.0,0.0,0.0,1.0,0.9980099502487563,0.2119205298013245
0.10526315789473684,0.07853840971915724,0.5,0.6666666666666666,0.9746268656716418,0.9746268656716418,0.17133238837703757,0.0,0.1639554794520548,0.220949263502455,0.2830349531116795,0.0,0.0,0.23537752570010634,0.0,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,0.35714285714285715,0.6666666666666666,0.25,0.21720733427362482,0.0,0.19012797074954296,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9985074626865672,0.2251655629139073
0.4473684210526316,0.042649074310669235,0.5,0.7777777777777778,0.9865671641791045,0.9865671641791045,0.1323529411764706,0.06309362279511534,0.0,0.13747954173486088,0.18840579710144928,0.0,0.0,0.15668202764976957,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.35714285714285715,0.0,0.5,0.3554301833568406,0.28004667444574094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9985074626865672,0.19072847682119207
0.10526315789473684,0.04274199168389509,0.5,0.6666666666666666,0.9825870646766169,0.9850746268656716,0.04961020552799433,0.3331071913161465,0.07148972602739725,0.153518821603928,0.1999147485080989,0.0,0.0,0.1662531017369727,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.35714285714285715,0.0,0.25,0.21720733427362482,0.1691948658109685,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9990049751243781,0.17251655629139073
0.10526315789473684,0.03691142651397245,0.5,0.6666666666666666,0.9746268656716418,0.9746268656716418,0.03171509567682495,0.34328358208955223,0.1990582191780822,0.18821603927986907,0.24509803921568626,0.0,0.0,0.20382842963488124,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.0,0.25,0.21156558533145275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.9980099502487563,0.18675496688741722
0.631578947368421,0.035578062208181375,0.9,0.5555555555555556,0.9975124378109452,0.9975124378109452,0.08079376328844791,0.0,0.5547945205479452,0.2867430441898527,0.3734015345268542,0.0,0.0,0.3105281814959234,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.40620592383638926,0.22870478413068845,0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.42370860927152315
0.2631578947368421,0.059569327975098146,0.7,0.5555555555555556,0.9965174129353234,0.9965174129353234,0.23936924167257265,0.0,0.03553082191780822,0.23469721767594107,0.3235294117647059,0.3055690072639225,0.0,0.38089330024813894,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.47249647390691113,0.19603267211201866,0.07861060329067641,0.0,0.0,0.4125,0.0,0.0,0.6666666666666666,0.9995024875621891,0.31746490066225164
0.10526315789473684,0.05155055866570652,0.8,0.5555555555555556,0.9980099502487563,0.9980099502487563,0.004252303330970942,0.0,0.6986301369863014,0.27103109656301144,0.35294117647058826,0.0,0.0,0.293512938674229,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.0,0.75,0.5825105782792666,0.0,0.26691042047531993,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9985074626865672,0.33072847682119205
1.0,0.020701990754721365,0.4,0.5555555555555556,0.9552238805970149,0.9990049751243781,0.0,0.0,0.3150684931506849,0.1204582651391162,0.1568627450980392,0.3467312348668281,0.0,0.25735554767812835,0.0,0.0,0.6666666666666666,0.0,0.25,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.0,0.0,0.0,0.0,0.5,0.9995024875621891,0.14966887417218544
0.10526315789473684,0.03596831517572998,0.5,0.7777777777777778,0.9781094527363184,0.9781094527363184,0.13518781006378455,0.0,0.0821917808219178,0.15630114566284778,0.203537936913896,0.0,0.0,0.16926621765331443,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.0,0.25,0.27221438645980256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.9985074626865672,0.16821192052980133
0.3157894736842105,0.06443355246347186,0.6,0.6666666666666666,0.9935323383084577,0.9935323383084577,0.032246633593196315,0.0,0.261986301369863,0.12995090016366612,0.16922421142369992,0.3273607748184019,0.0,0.26054590570719605,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.42857142857142855,0.0,0.5,0.2736248236953456,0.0,0.13711151736745886,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9985074626865672,0.23443708609271524
0.2631578947368421,0.028990220446467978,0.6,0.6666666666666666,0.9621890547263682,0.9701492537313433,0.0,0.0,0.3493150684931507,0.13355155482815056,0.17391304347826086,0.0,0.6293706293706294,0.20843672456575682,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.3723554301833568,0.1306884480746791,0.0,0.0,0.0,0.0,0.0,0.025806451612903226,0.75,0.9980099502487563,0.15165562913907285
0.47368421052631576,0.03935979929847383,0.5,0.5555555555555556,0.9766169154228855,0.9766169154228855,0.01842664776754075,0.4830393487109905,0.0,0.13355155482815056,0.17391304347826086,0.0,0.0,0.1446295639844027,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.35714285714285715,0.0,0.5,0.3638928067700987,0.12368728121353559,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.0,0.1456953642384106
0.10526315789473684,0.23355246347185765,0.9,0.5555555555555556,0.9855721393034826,0.9885572139303482,0.3206945428773919,0.0,0.0136986301369863,0.30147299509001635,0.39258312020460356,0.0,0.0,0.32647997164126197,0.6666666666666666,0.0,0.0,0.5,0.0,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.75,0.6304654442877292,1.0,0.1316270566727605,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9980099502487563,0.5099337748344371
0.42105263157894735,0.03314362702966387,0.5,0.5555555555555556,0.972636815920398,0.972636815920398,0.06803685329553508,0.0,0.0,0.06284779050736497,0.2898550724637681,0.0,0.0,0.24104927330733783,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.4033850493653032,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9985074626865672,0.17218543046357615
0.10526315789473684,0.04727171362865572,0.6,0.5555555555555556,0.9771144278606965,0.9771144278606965,0.08681785967399008,0.0,0.4002568493150685,0.2332242225859247,0.3037084398976982,0.0,0.0,0.2525700106345268,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,0.40620592383638926,0.0,0.0,0.0,0.8011811023622047,0.0,0.0,0.0,0.5833333333333334,0.9990049751243781,0.2390728476821192
0.8421052631578947,0.01228832260911984,0.8,0.5555555555555556,0.9945273631840796,0.9950248756218906,0.11498936924167258,0.0,0.13741438356164384,0.15875613747954173,0.20950554134697358,0.36610169491525424,0.0,0.30822403403048565,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.0,0.5,0.3385049365303244,0.13418903150525088,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9995024875621891,0.22847682119205298
0.3157894736842105,0.05410114056075635,0.7,0.5555555555555556,0.9970149253731343,0.9970149253731343,0.0,0.0,0.3681506849315068,0.1407528641571195,0.18329070758738278,0.41646489104116224,0.0,0.30485643388869194,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.0,0.5,0.39844851904090267,0.0,0.12797074954296161,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9980099502487563,0.26026490066225166
